Id,Date,Time,League,Home,Away,Round,Season,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Goals_Minutes_Home,Goals_Minutes_Away
YTUkKF2c,2020-09-04,15:45,EUROPE - UEFA NATIONS LEAGUE,Romania,Northern Ireland,LEAGUE B ,2020/2021,1,0,1,1,2.05,3.25,3.75,2.5,1.53,2.2,1.61,1.25,1.33,1.72,7.0,8.5,17.0,41.0,5.5,6.5,13.0,41.0,8.5,9.5,21.0,41.0,17.0,21.0,41.0,81.0,[25],[86]
pYBBFiHS,2020-09-04,15:45,EUROPE - UEFA NATIONS LEAGUE,Scotland,Israel,LEAGUE B ,2020/2021,1,0,1,1,2.0,3.3,3.75,2.1,1.72,1.83,1.83,1.25,1.33,1.72,8.5,10.0,19.0,41.0,6.5,6.5,13.0,34.0,9.0,9.0,17.0,41.0,17.0,17.0,29.0,51.0,[45],[73]
Mg3wBBPq,2020-09-04,15:45,EUROPE - UEFA NATIONS LEAGUE,Slovakia,Czech Republic,LEAGUE B ,2020/2021,0,0,1,3,2.9,3.25,2.4,2.2,1.66,1.9,1.8,1.53,1.33,1.4,8.5,7.0,11.0,23.0,8.0,6.5,9.5,21.0,13.0,11.0,17.0,34.0,34.0,26.0,41.0,51.0,[88],"[48, 53, 86]"
pAPRyQB9,2020-09-04,15:45,EUROPE - UEFA NATIONS LEAGUE,Belarus,Albania,LEAGUE C ,2020/2021,0,1,0,2,2.87,3.0,2.6,2.75,1.44,2.2,1.61,1.5,1.36,1.4,6.5,6.5,11.0,26.0,7.0,6.0,11.0,26.0,13.0,12.0,19.0,41.0,34.0,29.0,41.0,81.0,[],"[23, 78]"
bsHduaI1,2020-09-05,10:00,EUROPE - UEFA NATIONS LEAGUE,North Macedonia,Armenia,LEAGUE C ,2020/2021,2,0,2,1,1.45,4.2,7.5,2.0,1.8,2.25,1.57,1.1,1.22,2.62,8.5,13.0,34.0,81.0,5.5,8.0,21.0,51.0,6.0,9.0,23.0,51.0,9.5,15.0,34.0,81.0,"[5, 38]",[90]
xUXeO6sA,2020-09-05,10:00,EUROPE - UEFA NATIONS LEAGUE,Gibraltar,San Marino,LEAGUE D ,2020/2021,1,0,1,0,1.44,4.0,8.5,2.62,1.5,2.62,1.44,1.08,1.22,2.62,7.0,11.0,29.0,81.0,4.33,8.5,21.0,67.0,6.0,9.0,29.0,81.0,11.0,17.0,41.0,126.0,[42],[]
IFkPs7dj,2020-09-05,13:00,EUROPE - UEFA NATIONS LEAGUE,Iceland,England,LEAGUE A ,2020/2021,0,0,0,1,12.0,5.0,1.28,1.8,2.0,2.2,1.61,3.5,1.16,1.05,12.0,6.5,6.0,7.5,26.0,9.5,10.0,12.0,51.0,34.0,23.0,29.0,151.0,81.0,81.0,81.0,[],[90]
YeR4MpCM,2020-09-05,13:00,EUROPE - UEFA NATIONS LEAGUE,Azerbaijan,Luxembourg,LEAGUE C ,2020/2021,1,0,1,2,2.3,3.0,3.4,3.2,1.36,2.37,1.53,1.3,1.36,1.57,5.5,7.0,15.0,41.0,5.5,6.0,13.0,41.0,9.0,11.0,21.0,51.0,21.0,26.0,41.0,101.0,[43],"[48, 72]"
SIQ8L4RS,2020-09-05,13:00,EUROPE - UEFA NATIONS LEAGUE,Cyprus,Montenegro,LEAGUE C ,2020/2021,0,0,0,2,3.4,3.1,2.2,2.5,1.53,2.1,1.66,1.61,1.36,1.3,6.5,6.0,9.5,21.0,7.5,6.0,10.0,21.0,15.0,13.0,19.0,41.0,41.0,34.0,41.0,67.0,[],"[60, 73]"
GIRitu3e,2020-09-05,13:00,EUROPE - UEFA NATIONS LEAGUE,Estonia,Georgia,LEAGUE C ,2020/2021,0,1,0,1,5.75,3.5,1.65,3.2,1.36,2.75,1.4,2.2,1.28,1.14,6.0,4.33,6.0,12.0,9.0,7.5,10.0,21.0,26.0,21.0,29.0,41.0,67.0,51.0,67.0,126.0,[],[32]
0veKrmsp,2020-09-05,15:45,EUROPE - UEFA NATIONS LEAGUE,Denmark,Belgium,LEAGUE A ,2020/2021,0,1,0,2,2.9,3.4,2.37,2.1,1.72,1.8,1.9,1.53,1.3,1.4,9.5,8.0,11.0,23.0,9.0,6.5,10.0,19.0,15.0,11.0,15.0,29.0,29.0,23.0,34.0,51.0,[],"[9, 77]"
6yWJ3lJ9,2020-09-05,15:45,EUROPE - UEFA NATIONS LEAGUE,Portugal,Croatia,LEAGUE A ,2020/2021,1,0,4,1,1.75,3.75,4.5,2.1,1.72,2.0,1.72,1.18,1.25,2.0,9.0,10.0,21.0,51.0,6.0,7.0,15.0,41.0,7.5,8.5,19.0,41.0,13.0,15.0,29.0,67.0,"[41, 58, 70, 90]",[90]
jT92eQQk,2020-09-05,15:45,EUROPE - UEFA NATIONS LEAGUE,Sweden,France,LEAGUE A ,2020/2021,0,1,0,1,5.0,3.4,1.75,2.37,1.57,2.1,1.66,2.0,1.3,1.16,7.5,5.5,7.5,13.0,11.0,6.5,9.0,17.0,23.0,17.0,19.0,34.0,51.0,41.0,51.0,67.0,[],[41]
0I1uRNFs,2020-09-06,10:00,EUROPE - UEFA NATIONS LEAGUE,Wales,Bulgaria,LEAGUE B ,2020/2021,0,0,1,0,1.53,3.75,6.5,2.62,1.5,2.62,1.44,1.11,1.25,2.37,7.0,10.0,29.0,81.0,4.75,8.0,21.0,51.0,7.0,9.5,26.0,67.0,11.0,17.0,41.0,101.0,[90],[]
AJXGNZja,2020-09-06,10:00,EUROPE - UEFA NATIONS LEAGUE,Andorra,Faroe Islands,LEAGUE D ,2020/2021,0,1,0,1,4.0,3.0,2.1,3.4,1.33,2.62,1.44,1.66,1.36,1.22,5.5,5.0,8.0,19.0,7.0,6.5,11.0,23.0,17.0,15.0,23.0,41.0,41.0,41.0,51.0,101.0,[],[31]
lvYM8t0D,2020-09-06,13:00,EUROPE - UEFA NATIONS LEAGUE,Hungary,Russia,LEAGUE B ,2020/2021,0,2,2,3,3.75,3.3,2.0,2.2,1.66,1.9,1.8,1.72,1.33,1.25,8.5,6.5,9.0,19.0,9.5,6.5,9.0,19.0,17.0,13.0,17.0,29.0,41.0,29.0,41.0,51.0,"[62, 70]","[15, 34, 46]"
xOh0MaUC,2020-09-06,13:00,EUROPE - UEFA NATIONS LEAGUE,Ireland,Finland,LEAGUE B ,2020/2021,0,0,0,1,1.75,3.3,5.25,2.62,1.5,2.25,1.57,1.16,1.33,2.0,6.5,10.0,23.0,51.0,5.0,6.5,17.0,41.0,7.0,9.0,21.0,51.0,13.0,19.0,41.0,81.0,[],[64]
GW6QfvIl,2020-09-06,13:00,EUROPE - UEFA NATIONS LEAGUE,Slovenia,Moldova,LEAGUE C ,2020/2021,1,0,1,0,1.4,4.2,9.0,2.5,1.53,2.75,1.4,1.07,1.22,2.75,7.0,13.0,41.0,101.0,4.33,8.5,26.0,81.0,5.5,9.5,34.0,81.0,9.0,17.0,41.0,151.0,[28],[]
Glp7bEbR,2020-09-06,15:45,EUROPE - UEFA NATIONS LEAGUE,Spain,Ukraine,LEAGUE A ,2020/2021,3,0,4,0,1.36,4.75,7.5,1.72,2.1,1.9,1.8,1.1,1.18,3.0,13.0,19.0,41.0,81.0,7.0,9.5,21.0,51.0,7.0,8.0,21.0,51.0,9.5,12.0,23.0,51.0,"[3, 29, 32, 84]",[]
zuxa0zUE,2020-09-06,15:45,EUROPE - UEFA NATIONS LEAGUE,Switzerland,Germany,LEAGUE A ,2020/2021,0,1,1,1,4.33,3.75,1.75,1.72,2.1,1.66,2.1,2.0,1.25,1.2,13.0,8.5,9.0,15.0,13.0,7.5,10.0,13.0,23.0,13.0,13.0,23.0,41.0,34.0,34.0,41.0,[58],[14]
04M6CO0l,2020-09-06,15:45,EUROPE - UEFA NATIONS LEAGUE,Serbia,Turkey,LEAGUE B ,2020/2021,0,0,0,0,1.9,3.4,4.2,2.0,1.8,1.83,1.83,1.22,1.3,1.8,9.0,11.0,21.0,41.0,7.0,6.5,13.0,34.0,9.0,8.5,15.0,41.0,17.0,17.0,29.0,51.0,[],[]
lrWIwnsc,2020-09-06,15:45,EUROPE - UEFA NATIONS LEAGUE,Kosovo,Greece,LEAGUE C ,2020/2021,0,1,1,2,3.4,3.1,2.25,2.5,1.53,2.1,1.66,1.57,1.36,1.3,6.5,6.0,9.5,21.0,7.5,6.0,10.0,21.0,15.0,13.0,19.0,41.0,41.0,34.0,41.0,67.0,[82],"[2, 51]"
ILhxVHbP,2020-09-06,15:45,EUROPE - UEFA NATIONS LEAGUE,Malta,Latvia,LEAGUE D ,2020/2021,1,1,1,1,3.5,3.0,2.25,2.75,1.44,2.2,1.61,1.57,1.36,1.28,6.0,6.0,9.5,21.0,7.5,6.0,10.0,23.0,15.0,13.0,19.0,41.0,41.0,34.0,51.0,81.0,[15],[25]
YZkat0Kh,2020-09-07,11:00,EUROPE - UEFA NATIONS LEAGUE,Kazakhstan,Belarus,LEAGUE C ,2020/2021,0,0,1,2,3.1,2.9,2.5,3.2,1.36,2.37,1.53,1.5,1.4,1.36,5.5,5.5,10.0,26.0,6.5,6.0,11.0,29.0,13.0,13.0,21.0,41.0,34.0,34.0,51.0,81.0,[62],"[53, 86]"
pUFRxLEg,2020-09-07,15:45,EUROPE - UEFA NATIONS LEAGUE,Bosnia & Herzegovina,Poland,LEAGUE A ,2020/2021,1,1,1,2,3.8,3.1,2.1,2.5,1.53,2.1,1.66,1.66,1.36,1.25,7.0,6.0,9.0,19.0,8.5,6.0,11.0,21.0,17.0,13.0,19.0,41.0,41.0,34.0,41.0,67.0,[24],"[45, 67]"
ShLMw1am,2020-09-07,15:45,EUROPE - UEFA NATIONS LEAGUE,Netherlands,Italy,LEAGUE A ,2020/2021,0,1,0,1,2.3,3.2,3.1,2.1,1.72,1.83,1.83,1.36,1.36,1.57,9.0,9.0,15.0,34.0,7.5,6.0,11.0,26.0,11.0,9.5,15.0,34.0,23.0,21.0,29.0,51.0,[],[45]
KQ4G5Gm4,2020-09-07,15:45,EUROPE - UEFA NATIONS LEAGUE,Austria,Romania,LEAGUE B ,2020/2021,1,1,2,3,1.57,3.8,6.0,2.0,1.8,2.0,1.72,1.12,1.25,2.25,10.0,13.0,26.0,51.0,6.5,7.5,17.0,41.0,7.0,8.5,19.0,41.0,12.0,13.0,29.0,67.0,"[17, 81]","[3, 51, 70]"
dUOnjylH,2020-09-07,15:45,EUROPE - UEFA NATIONS LEAGUE,Czech Republic,Scotland,LEAGUE B ,2020/2021,1,1,1,2,4.0,3.8,1.8,2.0,1.8,1.83,1.83,1.9,1.25,1.22,10.0,7.0,8.5,15.0,10.0,7.5,8.5,15.0,21.0,13.0,17.0,29.0,41.0,34.0,41.0,51.0,[12],"[27, 52]"
Yk6QWhn3,2020-09-07,15:45,EUROPE - UEFA NATIONS LEAGUE,Israel,Slovakia,LEAGUE B ,2020/2021,0,1,1,1,1.85,3.4,4.33,1.8,2.0,1.66,2.1,1.2,1.3,1.83,11.0,13.0,21.0,41.0,8.0,6.5,15.0,34.0,9.5,8.5,13.0,34.0,15.0,15.0,23.0,41.0,[90],[14]
Uav0chep,2020-09-07,15:45,EUROPE - UEFA NATIONS LEAGUE,Northern Ireland,Norway,LEAGUE B ,2020/2021,1,3,1,5,4.33,3.1,1.95,2.5,1.53,2.2,1.61,1.8,1.36,1.2,6.5,5.5,8.0,17.0,9.0,6.0,9.5,19.0,19.0,15.0,19.0,41.0,51.0,41.0,51.0,81.0,[6],"[2, 7, 19, 47, 58]"
CtwRfaZo,2020-09-07,15:45,EUROPE - UEFA NATIONS LEAGUE,Albania,Lithuania,LEAGUE C ,2020/2021,0,0,0,1,1.4,4.5,8.5,2.2,1.66,2.5,1.5,1.08,1.18,2.75,8.5,15.0,41.0,101.0,4.75,9.0,26.0,67.0,5.5,8.5,29.0,67.0,9.0,15.0,34.0,101.0,[],[51]
URCzHOZq,2020-09-08,13:00,EUROPE - UEFA NATIONS LEAGUE,Armenia,Estonia,LEAGUE C ,2020/2021,1,0,2,0,1.66,3.5,5.5,2.5,1.53,2.37,1.53,1.14,1.28,2.1,7.0,10.0,26.0,67.0,5.0,7.0,19.0,51.0,6.5,9.5,23.0,51.0,12.0,17.0,41.0,101.0,"[43, 65]",[]
MF2i1tuL,2020-09-08,13:00,EUROPE - UEFA NATIONS LEAGUE,Georgia,North Macedonia,LEAGUE C ,2020/2021,1,1,1,1,2.9,3.0,2.6,2.75,1.44,2.2,1.61,1.5,1.36,1.4,6.5,6.5,11.0,26.0,6.5,6.0,11.0,26.0,12.0,12.0,19.0,41.0,29.0,29.0,41.0,81.0,[13],[33]
UiYn1ecB,2020-09-08,15:45,EUROPE - UEFA NATIONS LEAGUE,Belgium,Iceland,LEAGUE A ,2020/2021,2,1,5,1,1.16,7.0,15.0,1.5,2.62,2.1,1.66,1.03,1.1,5.0,19.0,41.0,81.0,251.0,7.5,15.0,41.0,101.0,7.0,8.5,29.0,81.0,7.5,11.0,26.0,81.0,"[13, 17, 50, 69, 79]",[10]
OEXj0FCH,2020-09-08,15:45,EUROPE - UEFA NATIONS LEAGUE,Denmark,England,LEAGUE A ,2020/2021,0,0,0,0,3.5,3.3,2.1,2.37,1.57,2.0,1.72,1.72,1.33,1.28,8.0,6.5,9.0,19.0,9.0,6.5,10.0,19.0,17.0,13.0,17.0,34.0,41.0,34.0,41.0,67.0,[],[]
WrTV0n3S,2020-09-08,15:45,EUROPE - UEFA NATIONS LEAGUE,France,Croatia,LEAGUE A ,2020/2021,2,1,4,2,1.7,3.5,5.25,2.0,1.8,1.83,1.83,1.16,1.28,2.1,9.5,13.0,26.0,51.0,6.5,6.5,17.0,41.0,8.0,8.5,17.0,41.0,13.0,15.0,29.0,51.0,"[43, 45, 65, 77]","[17, 55]"
xQ5bd6Bq,2020-09-08,15:45,EUROPE - UEFA NATIONS LEAGUE,Sweden,Portugal,LEAGUE A ,2020/2021,0,1,0,2,6.0,3.8,1.6,2.0,1.8,2.0,1.72,2.25,1.25,1.12,9.5,6.0,7.0,12.0,13.0,7.5,8.5,15.0,29.0,17.0,19.0,29.0,51.0,41.0,51.0,67.0,[],"[45, 72]"
r57ESLYe,2020-09-08,15:45,EUROPE - UEFA NATIONS LEAGUE,Cyprus,Azerbaijan,LEAGUE C ,2020/2021,0,1,0,1,2.45,3.0,3.1,3.2,1.36,2.25,1.57,1.36,1.36,1.53,6.0,7.0,15.0,41.0,5.5,6.0,13.0,34.0,9.5,10.0,21.0,51.0,21.0,23.0,41.0,81.0,[],[29]
lr8AT1Jk,2020-09-08,15:45,EUROPE - UEFA NATIONS LEAGUE,Luxembourg,Montenegro,LEAGUE C ,2020/2021,0,0,0,1,3.4,3.1,2.3,2.37,1.57,1.9,1.8,1.57,1.36,1.3,7.5,6.5,10.0,21.0,8.5,6.0,9.5,21.0,15.0,12.0,17.0,34.0,34.0,29.0,41.0,51.0,[],[90]
jF4f6YLO,2020-09-08,15:45,EUROPE - UEFA NATIONS LEAGUE,San Marino,Liechtenstein,LEAGUE D ,2020/2021,0,2,0,2,7.0,3.6,1.55,3.0,1.4,3.0,1.36,2.37,1.28,1.1,5.5,4.0,5.5,11.0,9.5,8.0,10.0,21.0,29.0,23.0,34.0,51.0,81.0,67.0,81.0,151.0,[],"[3, 14]"
xdnmpUKM,2020-10-08,13:00,EUROPE - EURO,Georgia,Belarus,QUALIFICATION ,2020,1,0,1,0,2.0,3.2,4.75,2.87,1.4,2.37,1.53,1.18,1.36,1.72,5.5,8.0,19.0,51.0,5.0,6.5,17.0,41.0,7.5,12.0,23.0,51.0,17.0,21.0,41.0,101.0,[7],[]
WxUZlh6i,2020-10-08,15:45,EUROPE - EURO,Bosnia & Herzegovina,Northern Ireland,QUALIFICATION ,2020,1,0,1,2,1.66,3.8,6.0,2.15,1.66,2.2,1.61,1.12,1.25,2.1,8.0,11.0,26.0,67.0,5.5,7.0,17.0,51.0,7.5,9.0,21.0,51.0,12.0,15.0,34.0,81.0,[14],[53]
MLku5Ylc,2020-10-08,15:45,EUROPE - EURO,Bulgaria,Hungary,QUALIFICATION ,2020,0,1,1,3,3.4,3.1,2.45,2.5,1.5,2.1,1.66,1.53,1.36,1.3,6.5,6.5,10.0,23.0,7.5,6.0,10.0,23.0,15.0,12.0,17.0,41.0,34.0,29.0,41.0,67.0,[89],"[17, 47, 75]"
Y5dctkCd,2020-10-08,15:45,EUROPE - EURO,Iceland,Romania,QUALIFICATION ,2020,2,0,2,1,2.37,3.2,3.4,2.4,1.53,2.0,1.72,1.3,1.36,1.53,7.0,8.0,15.0,41.0,6.5,6.0,13.0,34.0,9.5,11.0,17.0,41.0,21.0,21.0,34.0,67.0,"[16, 35]",[63]
ptYwlCLc,2020-10-08,15:45,EUROPE - EURO,North Macedonia,Kosovo,QUALIFICATION ,2020,2,1,2,1,2.25,3.3,3.6,2.7,1.44,2.2,1.61,1.28,1.33,1.57,6.5,7.5,15.0,41.0,6.0,6.5,13.0,34.0,9.0,10.0,21.0,41.0,21.0,21.0,41.0,81.0,"[16, 33]",[29]
b5mqoA5G,2020-10-08,15:45,EUROPE - EURO,Norway,Serbia,QUALIFICATION ,2020,0,0,1,2,2.15,3.4,3.75,2.05,1.75,1.8,1.9,1.25,1.3,1.66,9.0,10.0,19.0,41.0,7.0,6.0,13.0,29.0,12.0,9.0,15.0,41.0,19.0,17.0,29.0,51.0,[88],"[82, 102]"
fFcgsVdj,2020-10-08,15:45,EUROPE - EURO,Scotland,Israel,QUALIFICATION ,2020,0,0,1,0,2.4,3.3,3.25,2.02,1.83,1.72,2.0,1.33,1.33,1.53,9.5,10.0,15.0,34.0,8.0,6.0,11.0,23.0,11.0,9.5,13.0,34.0,23.0,19.0,29.0,41.0,[],[]
v3XsmWz4,2020-10-08,15:45,EUROPE - EURO,Slovakia,Ireland,QUALIFICATION ,2020,0,0,1,0,4.2,3.1,2.15,2.87,1.4,2.37,1.53,1.66,1.36,1.22,5.5,5.0,8.5,19.0,7.5,6.0,11.0,23.0,17.0,15.0,21.0,41.0,41.0,41.0,51.0,81.0,[],[]
fy3I77WI,2020-10-08,19:30,SOUTH AMERICA - WORLD CHAMPIONSHIP,Paraguay,Peru,QUALIFICATION ,2022,0,0,2,2,2.3,3.2,3.1,2.5,1.5,2.1,1.66,1.36,1.36,1.57,7.0,7.5,15.0,34.0,6.0,6.5,12.0,29.0,10.0,10.0,19.0,41.0,21.0,23.0,41.0,67.0,"[67, 81]","[52, 85]"
8K06A9n0,2020-10-08,19:45,SOUTH AMERICA - WORLD CHAMPIONSHIP,Uruguay,Chile,QUALIFICATION ,2022,1,0,2,1,1.75,3.6,4.5,1.85,1.95,1.8,1.95,1.18,1.28,2.0,11.0,13.0,23.0,41.0,7.5,7.0,15.0,34.0,8.5,8.5,15.0,41.0,15.0,15.0,23.0,51.0,"[39, 90]",[54]
dts1Wj9J,2020-10-08,21:30,SOUTH AMERICA - WORLD CHAMPIONSHIP,Argentina,Ecuador,QUALIFICATION ,2022,1,0,1,0,1.22,6.0,12.0,1.6,2.3,2.1,1.66,1.05,1.12,4.0,15.0,29.0,51.0,151.0,7.0,12.0,34.0,81.0,6.5,8.5,26.0,81.0,7.5,11.0,29.0,81.0,[13],[]
nBaA9T16,2020-10-09,20:30,SOUTH AMERICA - WORLD CHAMPIONSHIP,Colombia,Venezuela,QUALIFICATION ,2022,3,0,3,0,1.36,4.5,9.0,1.9,1.9,2.2,1.61,1.07,1.18,3.0,10.0,17.0,41.0,101.0,5.0,9.0,26.0,67.0,6.0,7.5,23.0,67.0,9.0,13.0,29.0,81.0,"[16, 26, 45]",[]
x846Us4q,2020-10-10,10:00,EUROPE - UEFA NATIONS LEAGUE,Luxembourg,Cyprus,LEAGUE C ,2020/2021,2,0,2,0,1.85,3.4,4.33,2.2,1.66,1.9,1.8,1.2,1.3,1.83,8.5,10.0,21.0,41.0,6.5,6.5,15.0,41.0,8.0,9.0,17.0,41.0,15.0,17.0,29.0,51.0,"[12, 26]",[]
bDk1jPQ2,2020-10-10,10:00,EUROPE - UEFA NATIONS LEAGUE,Montenegro,Azerbaijan,LEAGUE C ,2020/2021,1,0,2,0,1.8,3.25,5.0,2.75,1.44,2.37,1.53,1.16,1.33,1.9,6.0,9.0,21.0,51.0,5.0,6.5,17.0,41.0,7.0,9.5,23.0,51.0,15.0,19.0,41.0,101.0,"[9, 71]",[]
l8i12PKj,2020-10-10,13:00,EUROPE - UEFA NATIONS LEAGUE,Faroe Islands,Latvia,LEAGUE D ,2020/2021,1,1,1,1,2.37,2.9,3.4,2.75,1.44,2.25,1.57,1.3,1.4,1.53,6.0,7.0,15.0,41.0,5.5,6.0,13.0,34.0,9.5,11.0,21.0,51.0,23.0,23.0,41.0,81.0,[28],[25]
bwZiPnS3,2020-10-10,13:00,EUROPE - UEFA NATIONS LEAGUE,Liechtenstein,Gibraltar,LEAGUE D ,2020/2021,0,1,0,1,1.57,3.75,6.0,2.3,1.61,2.25,1.57,1.12,1.25,2.25,8.0,11.0,29.0,67.0,5.5,7.5,19.0,51.0,6.5,9.0,21.0,51.0,11.0,15.0,34.0,81.0,[],[10]
YPf2afqL,2020-10-10,15:45,EUROPE - UEFA NATIONS LEAGUE,Spain,Switzerland,LEAGUE A ,2020/2021,1,0,1,0,1.45,4.33,6.5,1.72,2.1,1.83,1.83,1.11,1.2,2.62,13.0,17.0,34.0,67.0,7.5,8.5,19.0,41.0,7.5,8.5,17.0,41.0,11.0,12.0,23.0,51.0,[14],[]
vmaUdt6P,2020-10-10,15:45,EUROPE - UEFA NATIONS LEAGUE,Ukraine,Germany,LEAGUE A ,2020/2021,0,1,1,2,7.0,5.25,1.33,1.44,2.75,1.66,2.1,3.25,1.16,1.1,21.0,9.5,8.5,10.0,26.0,11.0,8.0,11.0,41.0,21.0,17.0,19.0,81.0,51.0,41.0,41.0,[77],"[20, 49]"
2gU8PeMn,2020-10-10,15:45,EUROPE - UEFA NATIONS LEAGUE,Andorra,Malta,LEAGUE D ,2020/2021,0,0,0,0,3.6,2.62,2.37,3.5,1.3,2.62,1.44,1.53,1.44,1.28,4.5,5.0,9.5,23.0,6.5,6.0,12.0,29.0,15.0,15.0,23.0,51.0,41.0,41.0,51.0,126.0,[],[]
UcgdNuF6,2020-10-11,10:00,EUROPE - UEFA NATIONS LEAGUE,Ireland,Wales,LEAGUE B ,2020/2021,0,0,0,0,2.87,2.8,2.8,3.4,1.33,2.5,1.5,1.4,1.4,1.4,5.0,6.0,12.0,34.0,5.5,6.0,15.0,34.0,11.0,12.0,23.0,51.0,29.0,34.0,51.0,101.0,[],[]
Eo7duKZb,2020-10-11,10:00,EUROPE - UEFA NATIONS LEAGUE,Kazakhstan,Albania,LEAGUE C ,2020/2021,0,0,0,0,3.5,3.1,2.2,3.0,1.4,2.25,1.57,1.61,1.36,1.28,6.0,5.5,9.0,21.0,7.0,6.5,10.0,23.0,15.0,13.0,21.0,41.0,41.0,34.0,51.0,81.0,[],[]
xb99mxTB,2020-10-11,13:00,EUROPE - UEFA NATIONS LEAGUE,Bosnia & Herzegovina,Netherlands,LEAGUE A ,2020/2021,0,0,0,0,7.5,4.2,1.44,1.9,1.9,1.9,1.8,2.62,1.22,1.1,11.0,6.5,7.0,10.0,17.0,8.0,8.0,13.0,34.0,21.0,19.0,26.0,81.0,51.0,51.0,51.0,[],[]
2Rwi2da2,2020-10-11,13:00,EUROPE - UEFA NATIONS LEAGUE,Croatia,Sweden,LEAGUE A ,2020/2021,1,0,2,1,1.9,3.5,4.0,2.1,1.72,1.9,1.8,1.22,1.28,1.8,9.0,10.0,19.0,41.0,6.5,6.5,13.0,34.0,8.5,10.0,17.0,41.0,17.0,17.0,29.0,51.0,"[32, 84]",[66]
OKEVyuUa,2020-10-11,13:00,EUROPE - UEFA NATIONS LEAGUE,England,Belgium,LEAGUE A ,2020/2021,1,1,2,1,2.3,3.25,3.2,1.9,1.9,1.72,2.0,1.36,1.33,1.57,10.0,9.5,15.0,34.0,8.0,6.0,11.0,23.0,11.0,11.0,13.0,34.0,21.0,19.0,29.0,41.0,"[39, 65]",[16]
j7fhOLa0,2020-10-11,13:00,EUROPE - UEFA NATIONS LEAGUE,Finland,Bulgaria,LEAGUE B ,2020/2021,0,0,2,0,1.66,3.4,5.75,2.37,1.57,2.37,1.53,1.14,1.3,2.1,7.0,11.0,26.0,67.0,5.0,7.0,19.0,51.0,6.5,9.0,21.0,51.0,12.0,17.0,41.0,81.0,"[52, 67]",[]
AFcT2EXM,2020-10-11,13:00,EUROPE - UEFA NATIONS LEAGUE,Norway,Romania,LEAGUE B ,2020/2021,2,0,4,0,1.61,3.75,5.5,2.0,1.8,1.9,1.8,1.14,1.25,2.2,10.0,12.0,26.0,51.0,6.5,7.0,17.0,41.0,7.5,8.5,17.0,41.0,12.0,15.0,29.0,51.0,"[13, 39, 64, 74]",[]
ShsInsQR,2020-10-11,13:00,EUROPE - UEFA NATIONS LEAGUE,Armenia,Georgia,LEAGUE C ,2020/2021,1,0,2,2,3.25,3.0,2.4,2.5,1.53,2.0,1.72,1.53,1.36,1.33,7.0,6.5,10.0,23.0,8.0,6.0,10.0,23.0,15.0,12.0,17.0,41.0,34.0,29.0,41.0,67.0,"[6, 88]","[46, 74]"
xSSmsLmk,2020-10-11,13:00,EUROPE - UEFA NATIONS LEAGUE,Estonia,North Macedonia,LEAGUE C ,2020/2021,1,1,3,3,5.0,3.4,1.75,2.5,1.53,2.25,1.57,2.0,1.3,1.16,7.0,5.5,7.0,15.0,9.5,6.5,9.0,17.0,21.0,17.0,21.0,41.0,51.0,41.0,51.0,81.0,"[33, 61, 76]","[3, 80, 88]"
na54wb4B,2020-10-11,13:00,EUROPE - UEFA NATIONS LEAGUE,Lithuania,Belarus,LEAGUE C ,2020/2021,1,0,2,2,3.1,3.0,2.55,3.0,1.4,2.25,1.57,1.5,1.36,1.36,6.0,6.0,11.0,26.0,6.5,6.0,11.0,29.0,13.0,12.0,21.0,41.0,34.0,34.0,41.0,81.0,"[7, 75]","[59, 66]"
pSUN28YF,2020-10-11,15:45,EUROPE - UEFA NATIONS LEAGUE,France,Portugal,LEAGUE A ,2020/2021,0,0,0,0,2.05,3.3,3.8,1.9,1.9,1.72,2.0,1.25,1.33,1.72,10.0,11.0,19.0,41.0,8.0,6.5,12.0,26.0,11.0,9.0,13.0,34.0,19.0,17.0,26.0,41.0,[],[]
A9xB5Alc,2020-10-11,15:45,EUROPE - UEFA NATIONS LEAGUE,Iceland,Denmark,LEAGUE A ,2020/2021,0,1,0,3,5.75,3.75,1.65,2.1,1.72,2.1,1.66,2.2,1.25,1.14,8.5,6.0,7.0,12.0,12.0,7.0,9.5,15.0,26.0,17.0,19.0,29.0,51.0,41.0,51.0,67.0,[],"[45, 46, 61]"
OEBLpzDU,2020-10-11,15:45,EUROPE - UEFA NATIONS LEAGUE,Poland,Italy,LEAGUE A ,2020/2021,0,0,0,0,4.5,3.5,1.83,2.2,1.66,2.0,1.72,1.83,1.28,1.18,8.5,6.0,8.0,15.0,10.0,6.5,9.0,17.0,21.0,15.0,17.0,29.0,41.0,41.0,41.0,67.0,[],[]
