Id,Date,Time,League,Home,Away,Round,Season,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Goals_Minutes_Home,Goals_Minutes_Away
x4j3vmU1,2015-10-10,13:00,EUROPE - EURO,Kazakhstan,Netherlands,QUALIFICATION ,2016,0,1,1,2,10.0,5.25,1.36,2.0,1.8,2.1,1.67,3.2,1.18,1.07,11.0,6.0,6.0,8.5,19.0,9.0,8.5,12.0,41.0,26.0,23.0,29.0,126.0,67.0,67.0,81.0,[90],"[33, 50]"
jijclbXD,2015-10-10,13:00,EUROPE - EURO,Norway,Malta,QUALIFICATION ,2016,1,0,2,0,1.17,8.5,19.0,1.65,2.2,3.0,1.36,1.02,1.08,5.5,13.0,26.0,81.0,501.0,6.5,15.0,41.0,201.0,4.75,13.0,41.0,151.0,5.5,13.0,51.0,251.0,"[19, 52]",[]
IB3GZ3ss,2015-10-10,15:45,EUROPE - EURO,Bosnia & Herzegovina,Wales,QUALIFICATION ,2016,0,0,2,0,2.1,3.4,4.0,2.5,1.5,2.1,1.67,1.25,1.33,1.75,7.0,8.0,17.0,41.0,5.5,6.0,13.0,41.0,8.5,9.5,19.0,51.0,19.0,21.0,41.0,81.0,"[71, 90]",[]
61gUxPUT,2015-10-10,15:45,EUROPE - EURO,Croatia,Bulgaria,QUALIFICATION ,2016,2,0,3,0,1.33,5.25,12.0,2.0,1.8,2.63,1.44,1.06,1.18,3.4,9.0,19.0,51.0,151.0,5.0,10.0,29.0,101.0,5.0,9.5,34.0,101.0,7.0,13.0,41.0,151.0,"[2, 42, 81]",[]
bDiauTEe,2015-10-10,15:45,EUROPE - EURO,Czech Republic,Turkey,QUALIFICATION ,2016,0,0,0,2,2.88,3.3,2.7,2.15,1.67,1.83,1.83,1.48,1.34,1.42,8.5,7.5,12.0,26.0,8.0,6.0,10.0,23.0,13.0,10.0,15.0,34.0,29.0,23.0,34.0,51.0,[],"[62, 79]"
WE7KYNdm,2015-10-10,15:45,EUROPE - EURO,Israel,Cyprus,QUALIFICATION ,2016,0,0,1,2,1.57,4.2,6.5,2.05,1.75,2.0,1.73,1.13,1.25,2.4,9.5,13.0,29.0,67.0,6.0,7.5,19.0,51.0,6.5,8.0,21.0,51.0,11.0,13.0,29.0,67.0,[76],"[58, 80]"
MDTwcSFo,2015-10-11,13:00,EUROPE - EURO,Armenia,Albania,QUALIFICATION ,2016,0,2,0,3,3.75,3.5,2.1,2.6,1.48,2.2,1.62,1.75,1.3,1.29,7.0,5.5,8.5,19.0,7.0,6.5,9.5,21.0,15.0,13.0,21.0,41.0,41.0,34.0,51.0,81.0,[],"[9, 23, 76]"
CONziZWj,2015-10-11,13:00,EUROPE - EURO,Faroe Islands,Romania,QUALIFICATION ,2016,0,2,0,3,15.0,5.5,1.29,2.0,1.8,2.63,1.44,3.75,1.17,1.04,9.5,5.0,5.0,7.0,26.0,10.0,9.0,13.0,67.0,41.0,34.0,41.0,301.0,151.0,126.0,151.0,[],"[4, 45, 83]"
pziopRJ6,2015-10-11,13:00,EUROPE - EURO,Finland,Northern Ireland,QUALIFICATION ,2016,0,1,1,1,2.5,3.1,3.3,2.7,1.44,2.2,1.62,1.34,1.38,1.55,6.5,7.0,13.0,34.0,6.0,6.0,12.0,34.0,10.0,10.0,19.0,41.0,23.0,23.0,41.0,81.0,[87],[31]
xbcC6KVp,2015-10-11,13:00,EUROPE - EURO,Greece,Hungary,QUALIFICATION ,2016,1,1,4,3,2.6,3.1,3.1,2.7,1.44,2.2,1.62,1.38,1.38,1.53,6.0,6.5,13.0,34.0,6.0,6.0,12.0,34.0,11.0,11.0,21.0,41.0,26.0,26.0,41.0,81.0,"[5, 57, 79, 86]","[26, 55, 75]"
AZoQ8PEc,2015-10-11,13:00,EUROPE - EURO,Serbia,Portugal,QUALIFICATION ,2016,0,1,1,2,2.63,3.2,3.0,2.6,1.48,2.1,1.67,1.4,1.36,1.5,6.5,7.0,13.0,34.0,6.5,6.0,11.0,29.0,11.0,10.0,19.0,41.0,26.0,26.0,41.0,81.0,[65],"[5, 78]"
GK4o25va,2015-10-11,15:45,EUROPE - EURO,Poland,Ireland,QUALIFICATION ,2016,2,1,2,1,2.05,3.4,4.2,2.25,1.62,1.91,1.8,1.25,1.33,1.8,8.5,9.5,19.0,41.0,6.5,6.0,13.0,34.0,9.0,9.0,15.0,41.0,17.0,17.0,34.0,51.0,"[13, 42]",[16]
vasI3CGd,2015-10-12,13:00,EUROPE - EURO,Russia,Montenegro,QUALIFICATION ,2016,2,0,2,0,1.3,5.5,13.0,1.85,1.95,2.5,1.5,1.05,1.17,3.5,10.0,21.0,51.0,201.0,5.5,10.0,34.0,101.0,5.5,8.5,29.0,101.0,7.5,13.0,34.0,126.0,"[33, 37]",[]
AD6tNLYE,2015-10-12,13:00,EUROPE - EURO,Sweden,Moldova,QUALIFICATION ,2016,1,0,2,0,1.18,7.5,21.0,1.7,2.1,3.0,1.36,1.02,1.1,5.0,12.0,29.0,81.0,451.0,6.0,13.0,41.0,201.0,5.0,11.0,41.0,151.0,6.0,13.0,41.0,201.0,"[23, 47]",[]
MsmrpC1G,2015-10-12,15:45,EUROPE - EURO,Belarus,North Macedonia,QUALIFICATION ,2016,0,0,0,0,1.85,3.6,4.75,2.3,1.6,2.1,1.67,1.2,1.29,1.95,7.5,10.0,21.0,51.0,6.0,6.0,15.0,41.0,7.5,9.0,17.0,51.0,15.0,17.0,34.0,67.0,[],[]
pd0ILjyk,2015-10-12,15:45,EUROPE - EURO,Estonia,Switzerland,QUALIFICATION ,2016,0,0,0,1,5.0,3.5,1.85,2.15,1.67,2.0,1.73,1.95,1.3,1.18,8.0,6.0,7.5,15.0,11.0,6.5,8.5,17.0,23.0,15.0,17.0,34.0,51.0,41.0,51.0,67.0,[],[90]
GMeEMWLr,2015-10-12,15:45,EUROPE - EURO,Lithuania,England,QUALIFICATION ,2016,0,2,0,3,10.0,4.75,1.4,2.05,1.75,2.25,1.57,3.0,1.2,1.07,9.5,4.75,6.0,9.5,17.0,8.5,7.5,13.0,41.0,26.0,23.0,29.0,101.0,67.0,67.0,101.0,[],"[29, 35, 62]"
S2Gw46hk,2015-10-12,15:45,EUROPE - EURO,Luxembourg,Slovakia,QUALIFICATION ,2016,0,3,2,4,12.0,5.25,1.33,2.0,1.8,2.5,1.5,3.4,1.18,1.06,9.5,5.5,5.0,7.5,19.0,9.5,9.5,13.0,51.0,29.0,29.0,41.0,151.0,101.0,101.0,126.0,"[61, 65]","[24, 29, 30, 90]"
rBGPdkoM,2015-10-12,15:45,EUROPE - EURO,Ukraine,Spain,QUALIFICATION ,2016,0,1,0,1,2.7,3.4,2.8,2.35,1.57,2.0,1.73,1.44,1.33,1.48,7.5,7.0,12.0,29.0,7.0,6.0,10.0,26.0,12.0,10.0,17.0,41.0,26.0,23.0,41.0,67.0,[],[22]
jsXoKOsf,2015-10-13,15:45,EUROPE - EURO,Belgium,Israel,QUALIFICATION ,2016,0,0,3,1,1.33,5.5,11.0,1.62,2.25,2.2,1.62,1.06,1.17,3.4,12.0,21.0,51.0,151.0,8.0,10.0,26.0,81.0,6.0,10.0,23.0,67.0,7.0,11.0,34.0,81.0,"[64, 78, 84]",[88]
zLTRYIXQ,2015-10-13,15:45,EUROPE - EURO,Bulgaria,Azerbaijan,QUALIFICATION ,2016,1,0,2,0,1.67,3.8,6.0,2.5,1.5,2.38,1.53,1.17,1.29,2.2,7.5,9.5,23.0,67.0,5.0,7.0,17.0,51.0,6.5,9.0,23.0,51.0,12.0,17.0,41.0,101.0,"[20, 56]",[]
4S5SW1Ra,2015-10-13,15:45,EUROPE - EURO,Cyprus,Bosnia & Herzegovina,QUALIFICATION ,2016,2,2,2,3,4.5,3.6,1.91,2.0,1.8,1.8,1.91,1.85,1.29,1.22,10.0,7.0,9.0,17.0,11.0,6.5,8.5,15.0,21.0,13.0,15.0,26.0,41.0,34.0,41.0,51.0,"[32, 41]","[13, 44, 67]"
f5AbTdel,2015-10-13,15:45,EUROPE - EURO,Italy,Norway,QUALIFICATION ,2016,0,1,2,1,1.91,3.5,4.6,2.25,1.62,2.1,1.67,1.2,1.3,1.91,7.5,9.5,21.0,51.0,5.5,6.5,15.0,41.0,7.5,9.0,19.0,51.0,15.0,17.0,34.0,67.0,"[73, 82]",[23]
bm8865Df,2015-10-13,15:45,EUROPE - EURO,Latvia,Kazakhstan,QUALIFICATION ,2016,0,0,0,1,2.35,3.25,3.4,2.5,1.5,2.1,1.67,1.33,1.35,1.62,7.0,8.0,15.0,41.0,6.0,6.0,12.0,34.0,9.5,9.5,19.0,41.0,21.0,21.0,41.0,67.0,[],[65]
xxGqoboH,2015-10-13,15:45,EUROPE - EURO,Netherlands,Czech Republic,QUALIFICATION ,2016,0,2,2,3,1.55,4.33,6.5,1.8,2.0,1.83,1.83,1.13,1.22,2.5,11.0,15.0,29.0,67.0,6.5,7.5,19.0,41.0,7.0,8.0,17.0,51.0,11.0,13.0,26.0,51.0,"[70, 83]","[24, 35, 66]"
bRWXgSTl,2015-10-13,15:45,EUROPE - EURO,Turkey,Iceland,QUALIFICATION ,2016,0,0,1,0,1.57,3.9,7.5,2.1,1.7,2.2,1.62,1.1,1.29,2.4,8.5,15.0,34.0,81.0,5.5,7.0,21.0,51.0,6.5,8.5,21.0,67.0,10.0,15.0,34.0,81.0,[89],[]
jPRHauU9,2015-11-12,16:45,EUROPE - EURO,Norway,Hungary,QUALIFICATION ,2016,0,1,0,1,1.7,3.5,6.5,2.6,1.48,2.5,1.5,1.13,1.3,2.2,6.5,10.0,26.0,67.0,4.75,6.5,21.0,51.0,6.5,9.0,23.0,67.0,12.0,19.0,41.0,101.0,[],[26]
xMND0LE3,2015-11-13,16:45,EUROPE - EURO,Bosnia & Herzegovina,Ireland,QUALIFICATION ,2016,0,0,1,1,2.1,3.1,4.5,2.5,1.5,2.1,1.67,1.2,1.38,1.75,6.5,9.0,19.0,41.0,5.5,5.5,15.0,41.0,8.5,9.5,17.0,51.0,19.0,21.0,41.0,67.0,[85],[82]
48P52spi,2015-11-14,14:00,EUROPE - EURO,Ukraine,Slovenia,QUALIFICATION ,2016,1,0,2,0,1.8,3.3,6.0,2.6,1.48,2.25,1.57,1.14,1.34,2.05,6.5,10.0,26.0,67.0,5.0,6.5,19.0,51.0,7.0,11.0,21.0,67.0,13.0,19.0,41.0,101.0,"[22, 54]",[]
raO911ac,2015-11-14,16:45,EUROPE - EURO,Sweden,Denmark,QUALIFICATION ,2016,1,0,2,1,2.5,3.1,3.3,2.5,1.5,2.1,1.67,1.34,1.38,1.55,6.5,7.5,13.0,34.0,6.0,5.5,12.0,29.0,10.0,10.0,17.0,41.0,23.0,23.0,41.0,67.0,"[45, 50]",[80]
dUxbuBre,2015-11-15,16:45,EUROPE - EURO,Hungary,Norway,QUALIFICATION ,2016,1,0,2,1,3.5,3.2,2.35,2.6,1.48,2.1,1.67,1.62,1.36,1.3,6.5,6.0,9.5,21.0,7.5,6.0,10.0,21.0,15.0,13.0,19.0,41.0,41.0,34.0,41.0,81.0,"[14, 83]",[87]
IwvftiTl,2015-11-16,16:45,EUROPE - EURO,Ireland,Bosnia & Herzegovina,QUALIFICATION ,2016,1,0,2,0,2.5,3.1,3.3,2.6,1.48,2.1,1.67,1.34,1.38,1.55,6.5,7.0,13.0,34.0,6.0,6.0,12.0,29.0,10.0,10.0,19.0,41.0,23.0,23.0,41.0,81.0,"[24, 70]",[]
ADvjsXDr,2015-11-17,16:45,EUROPE - EURO,Denmark,Sweden,QUALIFICATION ,2016,0,1,2,2,2.1,3.5,3.8,2.1,1.7,1.83,1.83,1.29,1.3,1.75,8.5,9.5,19.0,41.0,6.5,6.0,13.0,34.0,9.0,9.0,15.0,41.0,17.0,17.0,29.0,51.0,"[82, 90]","[19, 76]"
YmHMbaqG,2015-11-17,16:45,EUROPE - EURO,Slovenia,Ukraine,QUALIFICATION ,2016,1,0,1,1,3.2,3.25,2.5,2.4,1.53,2.0,1.73,1.55,1.35,1.36,7.0,6.5,10.0,23.0,7.5,6.0,10.0,23.0,13.0,12.0,17.0,41.0,34.0,29.0,41.0,67.0,[11],[90]
U3SZcSb5,2016-01-08,19:30,SOUTH AMERICA - COPA AMÉRICA,Trinidad & Tobago,Haiti,QUALIFICATION ,2016,0,0,0,1,2.3,3.0,3.4,3.1,1.36,2.24,1.65,1.33,1.4,1.62,6.0,7.0,15.0,41.0,5.5,6.0,13.0,41.0,9.0,10.0,21.0,51.0,21.0,23.0,41.0,101.0,[],[83]
OQRwcnEB,2016-01-08,22:30,SOUTH AMERICA - COPA AMÉRICA,Panama,Cuba,QUALIFICATION ,2016,2,0,4,0,1.14,7.5,17.0,1.6,2.3,2.5,1.53,1.03,1.1,6.0,13.0,34.0,81.0,501.0,6.5,15.0,41.0,201.0,5.0,11.0,41.0,151.0,6.0,13.0,41.0,151.0,"[4, 18, 52, 89]",[]
rHeQNrvU,2016-06-03,22:30,SOUTH AMERICA - COPA AMÉRICA,USA,Colombia,-,2016,0,2,0,2,3.3,3.1,2.38,2.25,1.62,1.95,1.8,1.6,1.38,1.34,8.0,7.0,10.0,21.0,9.0,5.5,9.5,21.0,15.0,12.0,15.0,34.0,34.0,29.0,41.0,51.0,[],"[8, 42]"
pQshJ2no,2016-06-04,18:00,SOUTH AMERICA - COPA AMÉRICA,Costa Rica,Paraguay,-,2016,0,0,0,0,3.75,3.0,2.2,2.7,1.44,2.2,1.62,1.7,1.4,1.29,6.0,5.5,8.5,19.0,8.0,6.0,9.5,21.0,17.0,15.0,21.0,41.0,41.0,41.0,51.0,81.0,[],[]
SpHewOwH,2016-06-04,20:30,SOUTH AMERICA - COPA AMÉRICA,Haiti,Peru,-,2016,0,0,0,1,6.5,3.6,1.57,2.35,1.57,2.25,1.57,2.4,1.29,1.13,7.5,5.0,6.5,11.0,11.0,7.0,9.0,17.0,29.0,19.0,23.0,41.0,67.0,51.0,67.0,101.0,[],[61]
lfIiv4OA,2016-06-04,23:00,SOUTH AMERICA - COPA AMÉRICA,Brazil,Ecuador,-,2016,0,0,0,0,1.95,3.5,4.0,2.15,1.67,1.95,1.8,1.25,1.3,1.85,8.5,9.5,19.0,41.0,6.5,6.5,13.0,34.0,8.5,8.5,17.0,41.0,17.0,17.0,34.0,67.0,[],[]
nkpIfP8i,2016-06-05,18:00,SOUTH AMERICA - COPA AMÉRICA,Jamaica,Venezuela,-,2016,0,1,0,1,4.2,3.3,1.95,2.3,1.6,2.1,1.67,1.85,1.34,1.25,7.0,5.5,7.5,15.0,9.5,6.5,9.0,19.0,21.0,15.0,19.0,41.0,51.0,41.0,51.0,81.0,[],[15]
QuqMgqOc,2016-06-05,21:00,SOUTH AMERICA - COPA AMÉRICA,Mexico,Uruguay,-,2016,1,0,3,1,2.5,3.0,3.2,2.88,1.4,2.2,1.62,1.36,1.4,1.55,6.0,7.0,13.0,34.0,5.5,6.0,13.0,34.0,10.0,11.0,21.0,51.0,23.0,26.0,41.0,81.0,"[4, 85, 90]",[74]
CdVskLxT,2016-06-06,20:00,SOUTH AMERICA - COPA AMÉRICA,Panama,Bolivia,-,2016,1,0,2,1,2.0,3.1,4.33,3.4,1.33,2.63,1.44,1.22,1.38,1.83,5.5,7.5,21.0,51.0,4.5,6.5,17.0,51.0,7.5,10.0,26.0,67.0,17.0,23.0,51.0,126.0,"[11, 87]",[54]
E5H9puop,2016-06-06,23:00,SOUTH AMERICA - COPA AMÉRICA,Argentina,Chile,-,2016,0,0,2,1,2.15,3.1,3.9,2.5,1.5,2.1,1.67,1.29,1.38,1.73,6.5,8.5,17.0,41.0,5.5,6.0,13.0,41.0,8.5,9.5,19.0,51.0,19.0,21.0,41.0,81.0,"[51, 59]",[90]
nVLzrnPo,2016-06-07,21:00,SOUTH AMERICA - COPA AMÉRICA,USA,Costa Rica,-,2016,3,0,4,0,1.8,3.5,4.75,2.35,1.57,2.1,1.67,1.2,1.3,2.05,7.5,10.0,23.0,51.0,5.5,6.5,17.0,41.0,7.0,9.0,21.0,51.0,13.0,17.0,34.0,81.0,"[9, 37, 42, 87]",[]
b5Pvs6vh,2016-06-07,23:30,SOUTH AMERICA - COPA AMÉRICA,Colombia,Paraguay,-,2016,2,0,2,1,1.85,3.25,5.0,2.4,1.53,2.1,1.67,1.18,1.35,1.95,7.0,10.0,23.0,51.0,5.5,6.0,17.0,41.0,7.5,9.0,19.0,51.0,15.0,17.0,34.0,81.0,"[12, 30]",[71]
M7GaxrgN,2016-06-08,23:00,SOUTH AMERICA - COPA AMÉRICA,Ecuador,Peru,-,2016,1,2,2,2,1.8,3.5,5.0,2.25,1.62,2.05,1.7,1.18,1.3,2.05,8.0,11.0,26.0,51.0,5.5,6.5,17.0,41.0,7.0,8.5,19.0,51.0,13.0,15.0,34.0,67.0,"[39, 48]","[5, 13]"
M7xViNhA,2016-06-09,20:30,SOUTH AMERICA - COPA AMÉRICA,Uruguay,Venezuela,-,2016,0,1,0,1,1.6,4.0,6.0,2.0,1.8,1.95,1.8,1.14,1.25,2.38,10.0,13.0,29.0,67.0,6.5,7.5,17.0,41.0,7.0,8.0,17.0,41.0,12.0,13.0,29.0,51.0,[],[36]
84YQh3w4,2016-06-09,23:00,SOUTH AMERICA - COPA AMÉRICA,Mexico,Jamaica,-,2016,1,0,2,0,1.29,5.75,11.0,1.7,2.1,2.2,1.62,1.06,1.17,3.75,13.0,23.0,51.0,151.0,6.5,11.0,29.0,81.0,6.0,8.5,26.0,81.0,7.5,12.0,29.0,81.0,"[18, 81]",[]
OhrGFAst,2016-06-10,16:00,EUROPE - EURO,France,Romania,-,2016,0,0,2,1,1.36,5.0,11.0,2.0,1.8,2.38,1.53,1.06,1.18,3.2,9.5,17.0,41.0,151.0,5.0,9.0,29.0,81.0,5.5,8.5,29.0,81.0,8.0,13.0,34.0,101.0,"[57, 89]",[65]
6DZGrJFd,2016-06-10,20:00,SOUTH AMERICA - COPA AMÉRICA,Chile,Bolivia,-,2016,0,0,2,1,1.17,7.5,19.0,1.4,2.88,2.1,1.67,1.02,1.1,5.5,19.0,41.0,81.0,401.0,9.0,13.0,41.0,151.0,6.5,10.0,29.0,101.0,6.5,11.0,29.0,81.0,"[46, 90]",[61]
8SGDqa0j,2016-06-10,22:30,SOUTH AMERICA - COPA AMÉRICA,Argentina,Panama,-,2016,1,0,5,0,1.29,5.5,12.0,1.73,2.08,2.2,1.62,1.06,1.17,3.75,13.0,29.0,51.0,201.0,5.5,11.0,41.0,101.0,6.0,7.5,26.0,81.0,7.5,12.0,26.0,81.0,"[7, 68, 78, 87, 90]",[]
2qsKEUdn,2016-06-11,10:00,EUROPE - EURO,Albania,Switzerland,-,2016,0,1,0,1,5.25,3.2,1.91,2.6,1.48,2.25,1.57,1.91,1.36,1.18,6.0,5.0,7.5,15.0,9.5,6.0,9.5,19.0,23.0,17.0,21.0,41.0,51.0,51.0,51.0,81.0,[],[5]
CzjY96BH,2016-06-11,13:00,EUROPE - EURO,Wales,Slovakia,-,2016,1,0,2,1,3.1,3.0,2.7,2.7,1.44,2.2,1.62,1.48,1.4,1.38,6.0,6.0,11.0,29.0,6.5,5.5,11.0,29.0,13.0,12.0,19.0,41.0,34.0,29.0,41.0,81.0,"[10, 81]",[61]
jRlx9QQN,2016-06-11,16:00,EUROPE - EURO,England,Russia,-,2016,0,0,1,1,1.75,3.6,5.75,2.2,1.65,2.0,1.73,1.17,1.29,2.1,8.0,11.0,23.0,51.0,6.0,6.5,17.0,41.0,7.0,8.5,19.0,51.0,13.0,15.0,34.0,67.0,[73],[90]
WINnup94,2016-06-11,20:00,SOUTH AMERICA - COPA AMÉRICA,USA,Paraguay,-,2016,1,0,1,0,1.91,3.5,4.0,2.0,1.8,1.91,1.91,1.25,1.3,1.91,9.5,11.0,19.0,41.0,7.0,6.5,13.0,34.0,8.5,8.5,15.0,41.0,17.0,15.0,29.0,51.0,[27],[]
hSOrtQgb,2016-06-11,22:00,SOUTH AMERICA - COPA AMÉRICA,Colombia,Costa Rica,-,2016,1,2,2,3,1.62,3.75,5.5,1.95,1.85,1.91,1.91,1.17,1.29,2.3,11.0,15.0,29.0,67.0,6.5,7.0,17.0,41.0,7.5,8.0,17.0,41.0,12.0,13.0,26.0,51.0,"[6, 73]","[2, 34, 58]"
4nAoHNIp,2016-06-12,10:00,EUROPE - EURO,Turkey,Croatia,-,2016,0,1,0,1,4.2,3.3,2.05,2.3,1.6,2.0,1.73,1.8,1.34,1.25,7.5,6.0,8.5,17.0,9.5,6.0,9.0,19.0,19.0,15.0,17.0,34.0,41.0,41.0,41.0,67.0,[],[41]
GMybQReb,2016-06-12,13:00,EUROPE - EURO,Poland,Northern Ireland,-,2016,0,0,1,0,1.8,3.3,6.0,2.5,1.5,2.25,1.57,1.14,1.34,2.05,6.5,11.0,26.0,67.0,5.0,6.0,19.0,51.0,7.0,9.0,21.0,67.0,13.0,17.0,41.0,81.0,[51],[]
fDz2PoB4,2016-06-12,16:00,EUROPE - EURO,Germany,Ukraine,-,2016,1,0,2,0,1.53,4.2,7.5,1.9,1.9,2.0,1.73,1.1,1.25,2.6,10.0,15.0,34.0,81.0,6.0,7.5,19.0,51.0,6.5,8.0,19.0,51.0,10.0,13.0,29.0,67.0,"[19, 90]",[]
thcWWLGp,2016-06-12,19:30,SOUTH AMERICA - COPA AMÉRICA,Ecuador,Haiti,-,2016,2,0,4,0,1.11,9.0,26.0,1.3,3.5,2.38,1.53,1.01,1.07,7.0,21.0,41.0,126.0,501.0,11.0,17.0,51.0,201.0,7.0,13.0,34.0,126.0,6.0,12.0,41.0,101.0,"[11, 20, 57, 78]",[]
KrdzWuWj,2016-06-12,21:30,SOUTH AMERICA - COPA AMÉRICA,Brazil,Peru,-,2016,0,0,0,1,1.4,4.75,8.0,1.73,2.08,1.95,1.8,1.09,1.2,3.0,13.0,19.0,41.0,101.0,7.0,8.5,21.0,51.0,6.5,8.0,19.0,51.0,9.0,11.0,26.0,67.0,[],[75]
rw9kGsYj,2016-06-13,10:00,EUROPE - EURO,Spain,Czech Republic,-,2016,0,0,1,0,1.44,4.5,9.0,2.0,1.8,2.1,1.67,1.07,1.2,2.8,10.0,17.0,41.0,101.0,5.5,8.0,23.0,67.0,6.0,8.0,21.0,67.0,9.5,13.0,29.0,81.0,[87],[]
vPllyqAG,2016-06-13,13:00,EUROPE - EURO,Ireland,Sweden,-,2016,0,0,1,1,3.75,3.1,2.3,2.7,1.44,2.2,1.62,1.62,1.38,1.29,6.0,5.5,9.0,21.0,8.0,6.0,10.0,21.0,17.0,13.0,19.0,41.0,41.0,41.0,51.0,81.0,[48],[71]
GlCHJGvq,2016-06-13,16:00,EUROPE - EURO,Belgium,Italy,-,2016,0,1,0,2,2.7,3.0,3.1,2.5,1.5,2.0,1.73,1.38,1.4,1.48,6.5,7.0,13.0,29.0,6.5,5.5,11.0,29.0,12.0,11.0,17.0,41.0,29.0,26.0,41.0,67.0,[],"[32, 90]"
GUyZjs8G,2016-06-13,21:00,SOUTH AMERICA - COPA AMÉRICA,Mexico,Venezuela,-,2016,0,1,1,1,1.67,3.75,5.5,2.0,1.8,1.95,1.8,1.17,1.29,2.25,9.5,12.0,26.0,51.0,6.5,7.0,17.0,41.0,7.5,8.5,17.0,41.0,13.0,15.0,29.0,51.0,[80],[10]
fLzwj1NM,2016-06-13,23:00,SOUTH AMERICA - COPA AMÉRICA,Uruguay,Jamaica,-,2016,1,0,3,0,1.5,4.33,6.5,1.67,2.15,1.75,2.0,1.13,1.22,2.63,15.0,19.0,34.0,67.0,8.0,8.0,19.0,41.0,8.0,8.0,15.0,41.0,11.0,11.0,21.0,51.0,"[21, 66, 88]",[]
MoZEOQs8,2016-06-14,13:00,EUROPE - EURO,Austria,Hungary,-,2016,0,0,0,2,1.67,3.7,6.5,2.2,1.65,2.1,1.67,1.13,1.29,2.25,8.0,15.0,34.0,81.0,6.0,7.5,21.0,51.0,7.5,9.5,21.0,67.0,13.0,17.0,41.0,81.0,[],"[62, 87]"
0xYINpcE,2016-06-14,16:00,EUROPE - EURO,Portugal,Iceland,-,2016,1,0,1,1,1.44,4.5,9.0,2.08,1.73,2.25,1.57,1.07,1.2,2.8,9.0,17.0,41.0,126.0,5.5,9.0,29.0,81.0,6.0,9.5,29.0,81.0,10.0,15.0,41.0,126.0,[31],[50]
Ao0ciBJd,2016-06-14,21:00,SOUTH AMERICA - COPA AMÉRICA,Chile,Panama,-,2016,2,1,4,2,1.33,5.0,10.0,1.8,2.0,2.25,1.57,1.07,1.18,3.4,11.0,19.0,41.0,151.0,6.0,9.5,26.0,81.0,5.5,9.5,26.0,67.0,7.5,12.0,34.0,101.0,"[15, 43, 50, 89]","[5, 75]"
lxa1jVY2,2016-06-14,23:00,SOUTH AMERICA - COPA AMÉRICA,Argentina,Bolivia,-,2016,3,0,3,0,1.17,7.0,19.0,1.53,2.4,2.38,1.53,1.02,1.11,5.5,15.0,41.0,101.0,451.0,6.0,15.0,51.0,151.0,6.0,8.5,34.0,126.0,6.5,12.0,29.0,126.0,"[13, 15, 32]",[]
K0gt8ptU,2016-06-15,10:00,EUROPE - EURO,Russia,Slovakia,-,2016,0,2,1,2,2.5,3.1,3.3,2.5,1.5,2.1,1.67,1.34,1.38,1.55,6.5,8.5,17.0,41.0,6.5,6.5,13.0,34.0,11.0,11.0,21.0,51.0,26.0,26.0,41.0,81.0,[80],"[32, 45]"
rebHDlCh,2016-06-15,13:00,EUROPE - EURO,Romania,Switzerland,-,2016,1,0,1,1,3.6,3.1,2.35,2.5,1.5,2.1,1.67,1.62,1.38,1.29,6.5,6.5,10.0,23.0,9.0,6.0,11.0,23.0,19.0,13.0,21.0,41.0,41.0,41.0,51.0,81.0,[18],[57]
MocLC8Rb,2016-06-15,16:00,EUROPE - EURO,France,Albania,-,2016,0,0,2,0,1.25,6.0,17.0,1.75,2.05,2.5,1.5,1.03,1.14,4.0,11.0,34.0,81.0,401.0,6.0,12.0,41.0,151.0,6.0,9.5,34.0,151.0,7.5,13.0,41.0,151.0,"[90, 90]",[]
M9u834lo,2016-06-16,10:00,EUROPE - EURO,England,Wales,-,2016,0,1,2,1,1.67,3.8,6.0,2.25,1.62,2.2,1.62,1.14,1.29,2.25,8.0,13.0,34.0,81.0,5.5,8.0,21.0,51.0,7.0,9.5,26.0,67.0,13.0,15.0,41.0,101.0,"[56, 90]",[42]
ClV6O5QA,2016-06-16,13:00,EUROPE - EURO,Ukraine,Northern Ireland,-,2016,0,0,0,2,1.8,3.4,5.75,2.7,1.44,2.5,1.5,1.17,1.33,2.05,6.0,11.0,29.0,81.0,5.0,7.0,23.0,67.0,7.0,11.0,29.0,81.0,15.0,21.0,51.0,151.0,[],"[49, 90]"
juUANPuH,2016-06-16,16:00,EUROPE - EURO,Germany,Poland,-,2016,0,0,0,0,1.62,4.0,6.5,1.9,1.9,1.83,1.83,1.13,1.25,2.3,11.0,17.0,34.0,67.0,7.5,8.0,21.0,51.0,8.0,9.0,19.0,51.0,13.0,15.0,29.0,67.0,[],[]
